[2024-10-12T11:36:12.792+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:37:06.624+0800] GC(550) Adaptive IHOP information (value update), threshold: 107415321B (94.15), internal target occupancy: 114085068B, occupancy: 107339264B, additional buffer size: 6291456B, predicted old gen allocation rate: 1363173.75B/s, predicted marking phase length: 277.51ms, prediction active: true
[2024-10-12T11:37:06.727+0800] GC(551) Basic information (value update), threshold: 107425952B (80.04), target occupancy: 134217728B, current occupancy: 111533568B, recent allocation size: 6192B, recent allocation duration: 102.38ms, recent old gen allocation rate: 60483.11B/s, recent marking phase length: 213.78ms
[2024-10-12T11:37:06.727+0800] GC(551) Adaptive IHOP information (value update), threshold: 107425952B (94.16), internal target occupancy: 114085068B, occupancy: 111533568B, additional buffer size: 6291456B, predicted old gen allocation rate: 1324866.37B/s, predicted marking phase length: 277.51ms, prediction active: true
[2024-10-12T11:37:06.832+0800] GC(552) Basic information (value update), threshold: 107436245B (80.05), target occupancy: 134217728B, current occupancy: 115960832B, recent allocation size: 6192B, recent allocation duration: 102.81ms, recent old gen allocation rate: 60227.29B/s, recent marking phase length: 213.78ms
[2024-10-12T11:37:06.832+0800] GC(552) Adaptive IHOP information (value update), threshold: 107436245B (94.17), internal target occupancy: 114085068B, occupancy: 115960832B, additional buffer size: 6291456B, predicted old gen allocation rate: 1287775.81B/s, predicted marking phase length: 277.51ms, prediction active: true
[2024-10-12T11:37:06.987+0800] GC(554) Basic information (value update), threshold: 113737921B (84.74), target occupancy: 134217728B, current occupancy: 119922176B, recent allocation size: 6192B, recent allocation duration: 152.01ms, recent old gen allocation rate: 40733.58B/s, recent marking phase length: 213.78ms
[2024-10-12T11:37:06.987+0800] GC(554) Adaptive IHOP information (value update), threshold: 113737921B (99.70), internal target occupancy: 114085068B, occupancy: 119922176B, additional buffer size: 0B, predicted old gen allocation rate: 1250946.59B/s, predicted marking phase length: 277.51ms, prediction active: true
[2024-10-12T11:37:07.051+0800] GC(555) Basic information (value update), threshold: 113740684B (84.74), target occupancy: 134217728B, current occupancy: 110380616B, recent allocation size: 88752B, recent allocation duration: 152.01ms, recent old gen allocation rate: 583847.98B/s, recent marking phase length: 214.08ms
[2024-10-12T11:37:07.051+0800] GC(555) Adaptive IHOP information (value update), threshold: 113740684B (99.70), internal target occupancy: 114085068B, occupancy: 110380616B, additional buffer size: 0B, predicted old gen allocation rate: 1250946.59B/s, predicted marking phase length: 275.30ms, prediction active: true
[2024-10-12T11:37:07.577+0800] GC(560) Basic information (value update), threshold: 107458782B (80.06), target occupancy: 134217728B, current occupancy: 106411016B, recent allocation size: 6192B, recent allocation duration: 102.40ms, recent old gen allocation rate: 60469.01B/s, recent marking phase length: 214.08ms
[2024-10-12T11:37:07.577+0800] GC(560) Adaptive IHOP information (value update), threshold: 107458782B (94.19), internal target occupancy: 114085068B, occupancy: 106411016B, additional buffer size: 6291456B, predicted old gen allocation rate: 1216242.79B/s, predicted marking phase length: 275.30ms, prediction active: true
[2024-10-12T11:37:07.681+0800] GC(561) Basic information (value update), threshold: 107468299B (80.07), target occupancy: 134217728B, current occupancy: 110135296B, recent allocation size: 4128B, recent allocation duration: 102.80ms, recent old gen allocation rate: 40155.26B/s, recent marking phase length: 214.08ms
[2024-10-12T11:37:07.681+0800] GC(561) Adaptive IHOP information (value update), threshold: 107468299B (94.20), internal target occupancy: 114085068B, occupancy: 110135296B, additional buffer size: 6291456B, predicted old gen allocation rate: 1181674.01B/s, predicted marking phase length: 275.30ms, prediction active: true
[2024-10-12T11:37:07.785+0800] GC(562) Basic information (value update), threshold: 107477244B (80.08), target occupancy: 134217728B, current occupancy: 114329600B, recent allocation size: 6192B, recent allocation duration: 102.44ms, recent old gen allocation rate: 60447.74B/s, recent marking phase length: 214.08ms
[2024-10-12T11:37:07.785+0800] GC(562) Adaptive IHOP information (value update), threshold: 107477244B (94.21), internal target occupancy: 114085068B, occupancy: 114329600B, additional buffer size: 6291456B, predicted old gen allocation rate: 1149180.13B/s, predicted marking phase length: 275.30ms, prediction active: true
[2024-10-12T11:37:07.940+0800] GC(564) Basic information (value update), threshold: 113777624B (84.77), target occupancy: 134217728B, current occupancy: 118523904B, recent allocation size: 6192B, recent allocation duration: 152.35ms, recent old gen allocation rate: 40643.62B/s, recent marking phase length: 214.08ms
[2024-10-12T11:37:07.940+0800] GC(564) Adaptive IHOP information (value update), threshold: 113777624B (99.73), internal target occupancy: 114085068B, occupancy: 118523904B, additional buffer size: 0B, predicted old gen allocation rate: 1116765.09B/s, predicted marking phase length: 275.30ms, prediction active: true
[2024-10-12T11:37:08.003+0800] GC(565) Basic information (value update), threshold: 113780005B (84.77), target occupancy: 134217728B, current occupancy: 109444672B, recent allocation size: 14448B, recent allocation duration: 152.35ms, recent old gen allocation rate: 94835.11B/s, recent marking phase length: 214.08ms
[2024-10-12T11:37:08.003+0800] GC(565) Adaptive IHOP information (value update), threshold: 113780005B (99.73), internal target occupancy: 114085068B, occupancy: 109444672B, additional buffer size: 0B, predicted old gen allocation rate: 1116765.09B/s, predicted marking phase length: 273.17ms, prediction active: true
[2024-10-12T11:37:08.636+0800] GC(571) Basic information (value update), threshold: 107496869B (80.09), target occupancy: 134217728B, current occupancy: 108038144B, recent allocation size: 2103344B, recent allocation duration: 103.24ms, recent old gen allocation rate: 20372848.95B/s, recent marking phase length: 214.08ms
[2024-10-12T11:37:08.636+0800] GC(571) Adaptive IHOP information (value update), threshold: 107496869B (94.23), internal target occupancy: 114085068B, occupancy: 108038144B, additional buffer size: 6291456B, predicted old gen allocation rate: 1086305.70B/s, predicted marking phase length: 273.17ms, prediction active: true
[2024-10-12T11:37:08.740+0800] GC(572) Basic information (value update), threshold: 107505186B (80.10), target occupancy: 134217728B, current occupancy: 112232448B, recent allocation size: 4128B, recent allocation duration: 102.43ms, recent old gen allocation rate: 40301.89B/s, recent marking phase length: 214.08ms
[2024-10-12T11:37:08.740+0800] GC(572) Adaptive IHOP information (value update), threshold: 107505186B (94.23), internal target occupancy: 114085068B, occupancy: 112232448B, additional buffer size: 6291456B, predicted old gen allocation rate: 1055858.24B/s, predicted marking phase length: 273.17ms, prediction active: true
[2024-10-12T11:37:08.844+0800] GC(573) Basic information (value update), threshold: 107512979B (80.10), target occupancy: 134217728B, current occupancy: 116195840B, recent allocation size: 6192B, recent allocation duration: 102.75ms, recent old gen allocation rate: 60260.19B/s, recent marking phase length: 214.08ms
[2024-10-12T11:37:08.844+0800] GC(573) Adaptive IHOP information (value update), threshold: 107512979B (94.24), internal target occupancy: 114085068B, occupancy: 116195840B, additional buffer size: 6291456B, predicted old gen allocation rate: 1027330.30B/s, predicted marking phase length: 273.17ms, prediction active: true
[2024-10-12T11:37:08.999+0800] GC(575) Basic information (value update), threshold: 113812242B (84.80), target occupancy: 134217728B, current occupancy: 120388096B, recent allocation size: 6192B, recent allocation duration: 152.06ms, recent old gen allocation rate: 40720.25B/s, recent marking phase length: 214.08ms
[2024-10-12T11:37:08.999+0800] GC(575) Adaptive IHOP information (value update), threshold: 113812242B (99.76), internal target occupancy: 114085068B, occupancy: 120388096B, additional buffer size: 0B, predicted old gen allocation rate: 998751.05B/s, predicted marking phase length: 273.17ms, prediction active: true
[2024-10-12T11:37:09.063+0800] GC(576) Basic information (value update), threshold: 113814294B (84.80), target occupancy: 134217728B, current occupancy: 110145584B, recent allocation size: 63984B, recent allocation duration: 152.06ms, recent old gen allocation rate: 420775.88B/s, recent marking phase length: 214.15ms
[2024-10-12T11:37:09.063+0800] GC(576) Adaptive IHOP information (value update), threshold: 113814294B (99.76), internal target occupancy: 114085068B, occupancy: 110145584B, additional buffer size: 0B, predicted old gen allocation rate: 998751.05B/s, predicted marking phase length: 271.11ms, prediction active: true
[2024-10-12T11:37:09.695+0800] GC(582) Basic information (value update), threshold: 107530350B (80.12), target occupancy: 134217728B, current occupancy: 108737024B, recent allocation size: 4128B, recent allocation duration: 102.84ms, recent old gen allocation rate: 40139.10B/s, recent marking phase length: 214.15ms
[2024-10-12T11:37:09.695+0800] GC(582) Adaptive IHOP information (value update), threshold: 107530350B (94.25), internal target occupancy: 114085068B, occupancy: 108737024B, additional buffer size: 6291456B, predicted old gen allocation rate: 971043.41B/s, predicted marking phase length: 271.11ms, prediction active: true
[2024-10-12T11:37:09.799+0800] GC(583) Basic information (value update), threshold: 107537363B (80.12), target occupancy: 134217728B, current occupancy: 112698368B, recent allocation size: 6192B, recent allocation duration: 102.55ms, recent old gen allocation rate: 60378.93B/s, recent marking phase length: 214.15ms
[2024-10-12T11:37:09.799+0800] GC(583) Adaptive IHOP information (value update), threshold: 107537363B (94.26), internal target occupancy: 114085068B, occupancy: 112698368B, additional buffer size: 6291456B, predicted old gen allocation rate: 945177.35B/s, predicted marking phase length: 271.11ms, prediction active: true
[2024-10-12T11:37:09.903+0800] GC(584) Basic information (value update), threshold: 107544163B (80.13), target occupancy: 134217728B, current occupancy: 116659712B, recent allocation size: 6192B, recent allocation duration: 102.94ms, recent old gen allocation rate: 60151.96B/s, recent marking phase length: 214.15ms
[2024-10-12T11:37:09.903+0800] GC(584) Adaptive IHOP information (value update), threshold: 107544163B (94.27), internal target occupancy: 114085068B, occupancy: 116659712B, additional buffer size: 6291456B, predicted old gen allocation rate: 920093.07B/s, predicted marking phase length: 271.11ms, prediction active: true
[2024-10-12T11:37:10.058+0800] GC(586) Basic information (value update), threshold: 113842465B (84.82), target occupancy: 134217728B, current occupancy: 120854016B, recent allocation size: 6192B, recent allocation duration: 151.99ms, recent old gen allocation rate: 40739.55B/s, recent marking phase length: 214.15ms
[2024-10-12T11:37:10.058+0800] GC(586) Adaptive IHOP information (value update), threshold: 113842465B (99.79), internal target occupancy: 114085068B, occupancy: 120854016B, additional buffer size: 0B, predicted old gen allocation rate: 894841.24B/s, predicted marking phase length: 271.11ms, prediction active: true
[2024-10-12T11:37:10.121+0800] GC(587) Basic information (value update), threshold: 113844252B (84.82), target occupancy: 134217728B, current occupancy: 121326144B, recent allocation size: 2128112B, recent allocation duration: 151.99ms, recent old gen allocation rate: 14001669.15B/s, recent marking phase length: 213.72ms
[2024-10-12T11:37:10.121+0800] GC(587) Adaptive IHOP information (value update), threshold: 113844252B (99.79), internal target occupancy: 114085068B, occupancy: 121326144B, additional buffer size: 0B, predicted old gen allocation rate: 894841.24B/s, predicted marking phase length: 269.12ms, prediction active: true
[2024-10-12T11:37:10.516+0800] GC(592) Basic information (value update), threshold: 107559846B (80.14), target occupancy: 134217728B, current occupancy: 83521408B, recent allocation size: 2064B, recent allocation duration: 456.65ms, recent old gen allocation rate: 4519.84B/s, recent marking phase length: 213.72ms
[2024-10-12T11:37:10.516+0800] GC(592) Adaptive IHOP information (value update), threshold: 107559846B (94.28), internal target occupancy: 114085068B, occupancy: 83521408B, additional buffer size: 6291456B, predicted old gen allocation rate: 868646.93B/s, predicted marking phase length: 269.12ms, prediction active: true
[2024-10-12T11:37:10.620+0800] GC(593) Basic information (value update), threshold: 107565951B (80.14), target occupancy: 134217728B, current occupancy: 87715712B, recent allocation size: 6192B, recent allocation duration: 103.02ms, recent old gen allocation rate: 60101.95B/s, recent marking phase length: 213.72ms
[2024-10-12T11:37:10.620+0800] GC(593) Adaptive IHOP information (value update), threshold: 107565951B (94.29), internal target occupancy: 114085068B, occupancy: 87715712B, additional buffer size: 6291456B, predicted old gen allocation rate: 845958.61B/s, predicted marking phase length: 269.12ms, prediction active: true
[2024-10-12T11:37:10.724+0800] GC(594) Basic information (value update), threshold: 107571869B (80.15), target occupancy: 134217728B, current occupancy: 91910016B, recent allocation size: 6192B, recent allocation duration: 102.44ms, recent old gen allocation rate: 60443.31B/s, recent marking phase length: 213.72ms
[2024-10-12T11:37:10.724+0800] GC(594) Adaptive IHOP information (value update), threshold: 107571869B (94.29), internal target occupancy: 114085068B, occupancy: 91910016B, additional buffer size: 6291456B, predicted old gen allocation rate: 823970.32B/s, predicted marking phase length: 269.12ms, prediction active: true
[2024-10-12T11:37:10.828+0800] GC(595) Basic information (value update), threshold: 106864379B (79.62), target occupancy: 134217728B, current occupancy: 97735552B, recent allocation size: 2101280B, recent allocation duration: 103.28ms, recent old gen allocation rate: 20345053.77B/s, recent marking phase length: 213.72ms
[2024-10-12T11:37:10.828+0800] GC(595) Adaptive IHOP information (value update), threshold: 106864379B (93.67), internal target occupancy: 114085068B, occupancy: 97735552B, additional buffer size: 6291456B, predicted old gen allocation rate: 3452908.79B/s, predicted marking phase length: 269.12ms, prediction active: true
[2024-10-12T11:37:10.932+0800] GC(596) Basic information (value update), threshold: 106893906B (79.64), target occupancy: 134217728B, current occupancy: 102164864B, recent allocation size: 6192B, recent allocation duration: 102.43ms, recent old gen allocation rate: 60452.93B/s, recent marking phase length: 213.72ms
[2024-10-12T11:37:10.932+0800] GC(596) Adaptive IHOP information (value update), threshold: 106893906B (93.70), internal target occupancy: 114085068B, occupancy: 102164864B, additional buffer size: 6291456B, predicted old gen allocation rate: 3343190.50B/s, predicted marking phase length: 269.12ms, prediction active: true
[2024-10-12T11:37:11.087+0800] GC(598) Basic information (value update), threshold: 113214078B (84.35), target occupancy: 134217728B, current occupancy: 104492928B, recent allocation size: 6192B, recent allocation duration: 152.28ms, recent old gen allocation rate: 40662.98B/s, recent marking phase length: 213.72ms
[2024-10-12T11:37:11.087+0800] GC(598) Adaptive IHOP information (value update), threshold: 113214078B (99.24), internal target occupancy: 114085068B, occupancy: 104492928B, additional buffer size: 0B, predicted old gen allocation rate: 3236484.16B/s, predicted marking phase length: 269.12ms, prediction active: true
[2024-10-12T11:37:11.192+0800] GC(599) Basic information (value update), threshold: 113214204B (84.35), target occupancy: 134217728B, current occupancy: 117541760B, recent allocation size: 4239712B, recent allocation duration: 152.28ms, recent old gen allocation rate: 27842265.35B/s, recent marking phase length: 254.80ms
[2024-10-12T11:37:11.192+0800] GC(599) Adaptive IHOP information (value update), threshold: 113214204B (99.24), internal target occupancy: 114085068B, occupancy: 117541760B, additional buffer size: 0B, predicted old gen allocation rate: 3236484.16B/s, predicted marking phase length: 269.08ms, prediction active: true
[2024-10-12T11:37:11.439+0800] GC(602) Basic information (value update), threshold: 106950928B (79.68), target occupancy: 134217728B, current occupancy: 82589216B, recent allocation size: 0B, recent allocation duration: 350.35ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 254.80ms
[2024-10-12T11:37:11.439+0800] GC(602) Adaptive IHOP information (value update), threshold: 106950928B (93.75), internal target occupancy: 114085068B, occupancy: 82589216B, additional buffer size: 6291456B, predicted old gen allocation rate: 3131755.58B/s, predicted marking phase length: 269.08ms, prediction active: true
[2024-10-12T11:37:11.543+0800] GC(603) Basic information (value update), threshold: 106977628B (79.70), target occupancy: 134217728B, current occupancy: 87482912B, recent allocation size: 4128B, recent allocation duration: 102.81ms, recent old gen allocation rate: 40149.83B/s, recent marking phase length: 254.80ms
[2024-10-12T11:37:11.543+0800] GC(603) Adaptive IHOP information (value update), threshold: 106977628B (93.77), internal target occupancy: 114085068B, occupancy: 87482912B, additional buffer size: 6291456B, predicted old gen allocation rate: 3032525.58B/s, predicted marking phase length: 269.08ms, prediction active: true
[2024-10-12T11:37:11.646+0800] GC(604) Basic information (value update), threshold: 107003144B (79.72), target occupancy: 134217728B, current occupancy: 90744864B, recent allocation size: 6192B, recent allocation duration: 102.44ms, recent old gen allocation rate: 60443.94B/s, recent marking phase length: 254.80ms
[2024-10-12T11:37:11.646+0800] GC(604) Adaptive IHOP information (value update), threshold: 107003144B (93.79), internal target occupancy: 114085068B, occupancy: 90744864B, additional buffer size: 6291456B, predicted old gen allocation rate: 2937699.00B/s, predicted marking phase length: 269.08ms, prediction active: true
[2024-10-12T11:37:11.750+0800] GC(605) Basic information (value update), threshold: 107027768B (79.74), target occupancy: 134217728B, current occupancy: 95172640B, recent allocation size: 6192B, recent allocation duration: 102.77ms, recent old gen allocation rate: 60248.33B/s, recent marking phase length: 254.80ms
[2024-10-12T11:37:11.750+0800] GC(605) Adaptive IHOP information (value update), threshold: 107027768B (93.81), internal target occupancy: 114085068B, occupancy: 95172640B, additional buffer size: 6291456B, predicted old gen allocation rate: 2846185.87B/s, predicted marking phase length: 269.08ms, prediction active: true
[2024-10-12T11:37:11.854+0800] GC(606) Basic information (value update), threshold: 107051528B (79.76), target occupancy: 134217728B, current occupancy: 98900512B, recent allocation size: 6192B, recent allocation duration: 102.23ms, recent old gen allocation rate: 60568.15B/s, recent marking phase length: 254.80ms
[2024-10-12T11:37:11.854+0800] GC(606) Adaptive IHOP information (value update), threshold: 107051528B (93.83), internal target occupancy: 114085068B, occupancy: 98900512B, additional buffer size: 6291456B, predicted old gen allocation rate: 2757884.04B/s, predicted marking phase length: 269.08ms, prediction active: true
[2024-10-12T11:37:12.009+0800] GC(608) Basic information (value update), threshold: 113366160B (84.46), target occupancy: 134217728B, current occupancy: 102162976B, recent allocation size: 6192B, recent allocation duration: 152.85ms, recent old gen allocation rate: 40509.34B/s, recent marking phase length: 254.80ms
[2024-10-12T11:37:12.009+0800] GC(608) Adaptive IHOP information (value update), threshold: 113366160B (99.37), internal target occupancy: 114085068B, occupancy: 102162976B, additional buffer size: 0B, predicted old gen allocation rate: 2671751.58B/s, predicted marking phase length: 269.08ms, prediction active: true
[2024-10-12T11:37:12.113+0800] GC(609) Basic information (value update), threshold: 113366229B (84.46), target occupancy: 134217728B, current occupancy: 104933432B, recent allocation size: 2136368B, recent allocation duration: 152.85ms, recent old gen allocation rate: 13976558.17B/s, recent marking phase length: 255.32ms
[2024-10-12T11:37:12.113+0800] GC(609) Adaptive IHOP information (value update), threshold: 113366229B (99.37), internal target occupancy: 114085068B, occupancy: 104933432B, additional buffer size: 0B, predicted old gen allocation rate: 2671751.58B/s, predicted marking phase length: 269.05ms, prediction active: true
[2024-10-12T11:37:12.395+0800] GC(614) Basic information (value update), threshold: 107097437B (79.79), target occupancy: 134217728B, current occupancy: 118540768B, recent allocation size: 6192B, recent allocation duration: 385.19ms, recent old gen allocation rate: 16075.38B/s, recent marking phase length: 255.32ms
[2024-10-12T11:37:12.395+0800] GC(614) Adaptive IHOP information (value update), threshold: 107097437B (93.88), internal target occupancy: 114085068B, occupancy: 118540768B, additional buffer size: 6291456B, predicted old gen allocation rate: 2587515.42B/s, predicted marking phase length: 269.05ms, prediction active: true
[2024-10-12T11:37:12.489+0800] GC(616) Basic information (value update), threshold: 112769802B (84.02), target occupancy: 134217728B, current occupancy: 120635352B, recent allocation size: 2101280B, recent allocation duration: 90.97ms, recent old gen allocation rate: 23099583.83B/s, recent marking phase length: 255.32ms
[2024-10-12T11:37:12.489+0800] GC(616) Adaptive IHOP information (value update), threshold: 112769802B (98.85), internal target occupancy: 114085068B, occupancy: 120635352B, additional buffer size: 0B, predicted old gen allocation rate: 4888527.74B/s, predicted marking phase length: 269.05ms, prediction active: true
[2024-10-12T11:37:12.551+0800] GC(617) Basic information (value update), threshold: 112785623B (84.03), target occupancy: 134217728B, current occupancy: 122570600B, recent allocation size: 4194304B, recent allocation duration: 90.97ms, recent old gen allocation rate: 46108408.62B/s, recent marking phase length: 152.55ms
[2024-10-12T11:37:12.551+0800] GC(617) Adaptive IHOP information (value update), threshold: 112785623B (98.86), internal target occupancy: 114085068B, occupancy: 122570600B, additional buffer size: 0B, predicted old gen allocation rate: 4888527.74B/s, predicted marking phase length: 265.82ms, prediction active: true
[2024-10-12T11:37:12.778+0800] GC(619) Basic information (value update), threshold: 106537365B (79.38), target occupancy: 134217728B, current occupancy: 83989808B, recent allocation size: 2064B, recent allocation duration: 379.16ms, recent old gen allocation rate: 5443.64B/s, recent marking phase length: 152.55ms
[2024-10-12T11:37:12.778+0800] GC(619) Adaptive IHOP information (value update), threshold: 106537365B (93.38), internal target occupancy: 114085068B, occupancy: 83989808B, additional buffer size: 6291456B, predicted old gen allocation rate: 4726017.62B/s, predicted marking phase length: 265.82ms, prediction active: true
[2024-10-12T11:37:12.882+0800] GC(620) Basic information (value update), threshold: 106578375B (79.41), target occupancy: 134217728B, current occupancy: 87483184B, recent allocation size: 6192B, recent allocation duration: 102.78ms, recent old gen allocation rate: 60246.26B/s, recent marking phase length: 152.55ms
[2024-10-12T11:37:12.882+0800] GC(620) Adaptive IHOP information (value update), threshold: 106578375B (93.42), internal target occupancy: 114085068B, occupancy: 87483184B, additional buffer size: 6291456B, predicted old gen allocation rate: 4571734.20B/s, predicted marking phase length: 265.82ms, prediction active: true
[2024-10-12T11:37:12.985+0800] GC(621) Basic information (value update), threshold: 106617907B (79.44), target occupancy: 134217728B, current occupancy: 91444016B, recent allocation size: 6192B, recent allocation duration: 102.46ms, recent old gen allocation rate: 60431.79B/s, recent marking phase length: 152.55ms
[2024-10-12T11:37:12.986+0800] GC(621) Adaptive IHOP information (value update), threshold: 106617907B (93.45), internal target occupancy: 114085068B, occupancy: 91444016B, additional buffer size: 6291456B, predicted old gen allocation rate: 4423017.01B/s, predicted marking phase length: 265.82ms, prediction active: true
[2024-10-12T11:37:13.048+0800] GC(622) Basic information (value update), threshold: 106655557B (79.46), target occupancy: 134217728B, current occupancy: 94706480B, recent allocation size: 6192B, recent allocation duration: 61.75ms, recent old gen allocation rate: 100281.30B/s, recent marking phase length: 152.55ms
[2024-10-12T11:37:13.048+0800] GC(622) Adaptive IHOP information (value update), threshold: 106655557B (93.49), internal target occupancy: 114085068B, occupancy: 94706480B, additional buffer size: 6291456B, predicted old gen allocation rate: 4281378.00B/s, predicted marking phase length: 265.82ms, prediction active: true
[2024-10-12T11:37:13.225+0800] GC(624) Basic information (value update), threshold: 112984062B (84.18), target occupancy: 134217728B, current occupancy: 99133744B, recent allocation size: 2103344B, recent allocation duration: 173.41ms, recent old gen allocation rate: 12129589.38B/s, recent marking phase length: 152.55ms
[2024-10-12T11:37:13.225+0800] GC(624) Adaptive IHOP information (value update), threshold: 112984062B (99.03), internal target occupancy: 114085068B, occupancy: 99133744B, additional buffer size: 0B, predicted old gen allocation rate: 4141997.00B/s, predicted marking phase length: 265.82ms, prediction active: true
[2024-10-12T11:37:13.330+0800] GC(625) Basic information (value update), threshold: 112977971B (84.18), target occupancy: 134217728B, current occupancy: 95359248B, recent allocation size: 30960B, recent allocation duration: 173.41ms, recent old gen allocation rate: 178540.50B/s, recent marking phase length: 276.12ms
[2024-10-12T11:37:13.330+0800] GC(625) Adaptive IHOP information (value update), threshold: 112977971B (99.03), internal target occupancy: 114085068B, occupancy: 95359248B, additional buffer size: 0B, predicted old gen allocation rate: 4141997.00B/s, predicted marking phase length: 267.29ms, prediction active: true
[2024-10-12T11:37:13.751+0800] GC(629) Basic information (value update), threshold: 106722147B (79.51), target occupancy: 134217728B, current occupancy: 103146832B, recent allocation size: 6192B, recent allocation duration: 102.69ms, recent old gen allocation rate: 60295.21B/s, recent marking phase length: 276.12ms
[2024-10-12T11:37:13.751+0800] GC(629) Adaptive IHOP information (value update), threshold: 106722147B (93.55), internal target occupancy: 114085068B, occupancy: 103146832B, additional buffer size: 6291456B, predicted old gen allocation rate: 4008686.30B/s, predicted marking phase length: 267.29ms, prediction active: true
[2024-10-12T11:37:13.855+0800] GC(630) Basic information (value update), threshold: 106756504B (79.54), target occupancy: 134217728B, current occupancy: 106877264B, recent allocation size: 6192B, recent allocation duration: 102.34ms, recent old gen allocation rate: 60502.75B/s, recent marking phase length: 276.12ms
[2024-10-12T11:37:13.855+0800] GC(630) Adaptive IHOP information (value update), threshold: 106756504B (93.58), internal target occupancy: 114085068B, occupancy: 106877264B, additional buffer size: 6291456B, predicted old gen allocation rate: 3880146.25B/s, predicted marking phase length: 267.29ms, prediction active: true
[2024-10-12T11:37:13.959+0800] GC(631) Basic information (value update), threshold: 106789640B (79.56), target occupancy: 134217728B, current occupancy: 111302480B, recent allocation size: 6192B, recent allocation duration: 102.76ms, recent old gen allocation rate: 60254.13B/s, recent marking phase length: 276.12ms
[2024-10-12T11:37:13.959+0800] GC(631) Adaptive IHOP information (value update), threshold: 106789640B (93.61), internal target occupancy: 114085068B, occupancy: 111302480B, additional buffer size: 6291456B, predicted old gen allocation rate: 3756175.30B/s, predicted marking phase length: 267.29ms, prediction active: true
[2024-10-12T11:37:14.114+0800] GC(633) Basic information (value update), threshold: 113113444B (84.28), target occupancy: 134217728B, current occupancy: 115030864B, recent allocation size: 4128B, recent allocation duration: 151.85ms, recent old gen allocation rate: 27185.34B/s, recent marking phase length: 276.12ms
[2024-10-12T11:37:14.114+0800] GC(633) Adaptive IHOP information (value update), threshold: 113113444B (99.15), internal target occupancy: 114085068B, occupancy: 115030864B, additional buffer size: 0B, predicted old gen allocation rate: 3635151.69B/s, predicted marking phase length: 267.29ms, prediction active: true
[2024-10-12T11:37:14.218+0800] GC(634) Basic information (value update), threshold: 113113241B (84.28), target occupancy: 134217728B, current occupancy: 108013552B, recent allocation size: 24768B, recent allocation duration: 151.85ms, recent old gen allocation rate: 163112.04B/s, recent marking phase length: 254.79ms
[2024-10-12T11:37:14.219+0800] GC(634) Adaptive IHOP information (value update), threshold: 113113241B (99.15), internal target occupancy: 114085068B, occupancy: 108013552B, additional buffer size: 0B, predicted old gen allocation rate: 3635151.69B/s, predicted marking phase length: 267.34ms, prediction active: true
[2024-10-12T11:37:14.640+0800] GC(638) Basic information (value update), threshold: 106852598B (79.61), target occupancy: 134217728B, current occupancy: 105346560B, recent allocation size: 6192B, recent allocation duration: 102.74ms, recent old gen allocation rate: 60268.34B/s, recent marking phase length: 254.79ms
[2024-10-12T11:37:14.640+0800] GC(638) Adaptive IHOP information (value update), threshold: 106852598B (93.66), internal target occupancy: 114085068B, occupancy: 105346560B, additional buffer size: 6291456B, predicted old gen allocation rate: 3519894.74B/s, predicted marking phase length: 267.34ms, prediction active: true
[2024-10-12T11:37:14.743+0800] GC(639) Basic information (value update), threshold: 106882319B (79.63), target occupancy: 134217728B, current occupancy: 108376064B, recent allocation size: 6192B, recent allocation duration: 102.34ms, recent old gen allocation rate: 60506.17B/s, recent marking phase length: 254.79ms
[2024-10-12T11:37:14.743+0800] GC(639) Adaptive IHOP information (value update), threshold: 106882319B (93.69), internal target occupancy: 114085068B, occupancy: 108376064B, additional buffer size: 6291456B, predicted old gen allocation rate: 3408723.07B/s, predicted marking phase length: 267.34ms, prediction active: true
[2024-10-12T11:37:14.847+0800] GC(640) Basic information (value update), threshold: 106910994B (79.65), target occupancy: 134217728B, current occupancy: 112572416B, recent allocation size: 6192B, recent allocation duration: 102.69ms, recent old gen allocation rate: 60298.22B/s, recent marking phase length: 254.79ms
[2024-10-12T11:37:14.847+0800] GC(640) Adaptive IHOP information (value update), threshold: 106910994B (93.71), internal target occupancy: 114085068B, occupancy: 112572416B, additional buffer size: 6291456B, predicted old gen allocation rate: 3301461.61B/s, predicted marking phase length: 267.34ms, prediction active: true
[2024-10-12T11:37:15.002+0800] GC(642) Basic information (value update), threshold: 113230351B (84.36), target occupancy: 134217728B, current occupancy: 116764160B, recent allocation size: 6192B, recent allocation duration: 151.75ms, recent old gen allocation rate: 40804.86B/s, recent marking phase length: 254.79ms
[2024-10-12T11:37:15.002+0800] GC(642) Adaptive IHOP information (value update), threshold: 113230351B (99.25), internal target occupancy: 114085068B, occupancy: 116764160B, additional buffer size: 0B, predicted old gen allocation rate: 3197099.05B/s, predicted marking phase length: 267.34ms, prediction active: true
[2024-10-12T11:37:15.106+0800] GC(643) Basic information (value update), threshold: 113230295B (84.36), target occupancy: 134217728B, current occupancy: 116531160B, recent allocation size: 2107472B, recent allocation duration: 151.75ms, recent old gen allocation rate: 13888095.90B/s, recent marking phase length: 254.48ms
